"Année","Consommation annuelle totale de l'adresse (MWh)","Consommation annuelle moyenne par logement de l'adresse (MWh)","Consommation annuelle moyenne de la commune (MWh)","adresse","numero_dpe","etiquette_dpe","etiquette_ges","annee_construction","surface_habitable_logement","conso_5 usages_ef","emission_ges_5_usages","cout_total_5_usages","nombre_appartement"
2024,48.492,2.852,2.631,"2 RUE LENEVEUX 750 PARIS","2475E3863835B","D","D",1945,132.8,26107.2,5310.4,2952,16
2024,49.97,2.173,2.631,"66 RUE LETELLIER 750 PARIS","2475E4151983R","F","D",1930,58.7,17459.3,2340,1923.6,36
2024,48.426,3.725,2.631,"5 RUE LOBINEAU 750 PARIS","2475E4104380U","E","B",1945,23.7,3403.4,237.3,803,19
2024,141.803,6.165,2.631,"15 RUE LOUIS BLANC 750 PARIS","2475E1451804Q","C","A",1987,89,6788.2,495.9,1166.6,24
2024,124.475,6.551,2.631,"7 RUE LOUIS BONNET 750 PARIS","2475E3728055T","D","B",1989,73,6131.7,446.8,1328.5,48
2024,24.95,1.559,2.631,"38 RUE MADAME 750 PARIS","2475E3459479X","F","F",1966,47,16717,3750.1,1633,15
2024,146.749,5.241,2.631,"97 BOULEVARD MALESHERBES 750 PARIS","2475E1712865L","E","E",1900,10.3,3218.3,772.9,496,18
2024,30.565,1.054,2.631,"48 RUE MARCADET 750 PARIS","2475E2842655X","C","C",1900,39.9,4241,925.6,441.2,31
2024,31.983,1.454,2.631,"107 RUE MARCADET 750 PARIS","2475E4145011N","D","D",2000,45.7,6919.2,1480,732.7,18
2024,233.805,1.624,2.631,"6 AVENUE MARCEL DORET 750 PARIS","2475E1699381V","E","E",1933,64,19606.4,3655.9,1580.4,51
2024,93.92,1.917,2.631,"1 SQUARE MARCEL TOUSSAINT 750 PARIS","2475E1286123H","D","C",1930,17.2,2834.6,351.7,465,57
2024,46.676,2.593,2.631,"8 RUE MARGUERITE BOUCICAUT 750 PARIS","2475E1417031F","F","E",1920,77.8,24154,5142.3,1844,18
2024,169.745,6.529,2.631,"16 RUE MARIE LAURENCIN 750 PARIS","2475E1452859F","D","B",1987,68,6969.9,514.9,1192.8,58
2024,159.574,6.137,2.631,"15 RUE MARIE LAURENCIN 750 PARIS","2475E1452860G","D","B",1987,83,8098.5,599.5,1370.7,59
2024,160.005,1.616,2.631,"38 RUE MARX DORMOY 750 PARIS","2475E3541752G","E","E",1948,22.8,6801.2,1511.4,659,88
2024,352.176,1.788,2.631,"17 RUE MATHIS 750 PARIS","2475E2086281P","E","D",1975,56.5,14482.6,2674,1223,198
2024,34.97,2.498,2.631,"8 RUE MAUBLANC 750 PARIS","2475E0135559V","D","D",1900,77.2,14523.2,2917.2,1262,38
2024,40.233,1.437,2.631,"50 RUE MICHEL ANGE 750 PARIS","2475E2015829X","E","E",1930,127.9,38093.2,8519.4,2553,34
2024,92.391,4.2,2.631,"51 AVENUE MONTAIGNE 750 PARIS","2475E1974217L","C","C",1880,37,3428.3,499.8,502,133
2024,66.618,3.919,2.631,"61 RUE MONTCALM 750 PARIS","2475E1119257J","E","B",1945,39.5,4547.7,315.9,811,18
2024,62.191,1.269,2.631,"9 BOULEVARD MORLAND 750 PARIS","2475E2369781L","C","C",1945,110.2,10285.9,1762.7,1190,27
2024,113.886,1.752,2.631,"37 BOULEVARD MURAT 750 PARIS","2475E3821636A","D","D",1948,55.4,12674.5,2103.3,1253,100
2024,78.994,0.94,2.631,"163 BOULEVARD MURAT 750 PARIS","2475E2071855T","E","E",1969,86.4,15760.7,5010.9,1514,546
2024,44.767,2.798,2.631,"133 BOULEVARD MURAT 750 PARIS","2475E0583297N","F","C",1945,31.1,5529.4,403.9,963,16
2024,24.999,1.389,2.631,"8 RUE NATIONALE 750 PARIS","2475E3590220K","C","C",NA,54,6697.7,935.6,645.3,52
2024,34.032,2.836,2.631,"57 RUE NATIONALE 750 PARIS","2475E2007769X","D","D",1950,63,14988,2791.2,1214.1,67
2024,43.308,0.962,2.631,"47 RUE NAVIER 750 PARIS","2475E0924179J","D","D",1966,67.9,16061.9,2978.6,1335,52
2024,25.033,2.276,2.631,"15 RUE NICOLAS CHUQUET 750 PARIS","2475E1058755J","F","F",1988,16.9,7739.5,1698.3,561,30
2024,59.588,1.386,2.631,"87 AVENUE NIEL 750 PARIS","2275E3238658S","D","D",1980,69,12607.8,2740.5,958,47
2024,18.608,1.431,2.631,"10 RUE NOTRE DAME DES VICTOIRES 750 PARIS","2475E2026181B","D","C",1947,30.5,4574.1,749.1,598,20
2024,22.721,1.033,2.631,"14 RUE OLIER 750 PARIS","2475E4576214G","F","F",1928,29.5,9998.7,2233.2,995,25
2024,63.483,1.443,2.631,"47 RUE ORDENER 750 PARIS","2475E1294282C","D","D",1962,49,7678.8,1699.4,542,68
2024,118.025,1.553,2.631,"5 RUE PAGANINI 750 PARIS","2475E3677330U","D","D",1934,26,5261.4,1145.3,755.7,90
2024,202.221,1.296,2.631,"72 AVENUE PARMENTIER 750 PARIS","2475E0673535F","D","D",1970,16.6,3668,777.7,304,50
2024,75.533,2.36,2.631,"13 RUE PAUL ALBERT 750 PARIS","2475E1037229L","F","B",1945,30,4693,330,835,34
2024,82.61,4.131,2.631,"21 RUE PAUL BERT 750 PARIS","2475E2596332Y","D","B",1900,39,4112.4,299.1,949,12
2024,31.184,1.485,2.631,"4 RUE PAUL JEAN TOULET 750 PARIS","2475E3297035B","C","C",1987,61,6421.1,1378,915.3,21
2024,59.327,1.447,2.631,"169 RUE PELLEPORT 750 PARIS","2475E2117119R","D","D",1955,64,14272.6,3114.3,1336.4,20
2024,195.053,1.309,2.631,"145 RUE PELLEPORT 750 PARIS","2275E3238499P","E","E",1966,12.2,4358,957.3,314,151
2024,100.191,3.131,2.631,"126 RUE PELLEPORT 750 PARIS","2475E1189110A","G","C",1978,15,3650.6,255.2,690,30
2024,44.553,2.97,2.631,"169 BOULEVARD PEREIRE 750 PARIS","2475E0979912Y","G","G",1891,36.9,17568.4,3950.5,1139,70
2024,36.619,1.263,2.631,"143 BOULEVARD PEREIRE 750 PARIS","2475E0462629L","E","E",1965,46.5,14050.9,3146.6,934,35
2024,52.494,1.071,2.631,"67 RUE PETIT 750 PARIS","2475E4524627D","C","C",2015,40.4,3935.3,833.6,461,52
2024,36.181,2.261,2.631,"21 RUE PETIT 750 PARIS","2475E0231383J","E","E",2005,49.6,14909.1,3308.4,1004.1,17
2024,31.076,2.072,2.631,"41 RUE PETIT 750 PARIS","2475E3691577T","C","C",1985,40,4851.9,1028.6,733.5,23
2024,103.183,6.879,2.631,"5 PASSAGE PETIT CERF 750 PARIS","2475E1565545H","E","B",1987,48,5572.1,411.3,973.5,24
2024,76.801,2.743,2.631,"7 AVENUE PHILIPPE AUGUSTE 750 PARIS","2475E0744915P","F","F",1955,63.4,22753.5,5094.2,1720,250
2024,129.96,1.262,2.631,"48 AVENUE PHILIPPE AUGUSTE 750 PARIS","2475E2356757N","E","E",1958,56.5,12823.9,2866.8,855,150
2024,122.086,2.001,2.631,"45 AVENUE PHILIPPE AUGUSTE 750 PARIS","2475E2008228O","C","C",NA,67.5,8205.9,1802.7,588.6,72
2024,157.352,4.917,2.631,"108 AVENUE PHILIPPE AUGUSTE 750 PARIS","2475E2356107N","D","B",1984,56,5033.9,365.6,886.1,33
2024,59.562,3.723,2.631,"47 RUE PIAT 750 PARIS","2400E4549423Y","E","B",1995,28,3526.6,256.6,832.6,16
2024,97.55,3.902,2.631,"27 RUE PLANCHAT 750 PARIS","2475E0129949B","D","A",1997,37.5,3308.3,234.5,624.1,25
2024,245.845,2.319,2.631,"57 BOULEVARD PONIATOWSKI 750 PARIS","2375E4559340F","E","D",1970,31.1,6028,1088,730,155
2024,42.825,2.379,2.631,"107 BOULEVARD PONIATOWSKI 750 PARIS","2475E3085065J","F","E",1900,47.5,14531.2,2978.7,1714,16
2024,94.898,2.372,2.631,"10 RUE PONSCARME 750 PARIS","2475E1771704M","C","C",1977,29.7,3176.7,443.7,484,42
2024,139.127,2.319,2.631,"60 RUE POUCHET 750 PARIS","2375E4550746R","F","F",1960,47.7,16309.3,3661.5,1068,48
2024,23.096,1.359,2.631,"35 RUE POUSSIN 750 PARIS","2475E0524400G","D","D",1974,44.4,7775.9,1722.5,562,18
2024,46.509,2.022,2.631,"35 RUE PROUDHON 750 PARIS","2475E3513364K","E","E",1945,29.5,8605.6,1885.4,1059,25
2024,24.083,2.007,2.631,"47 RUE RAMPONEAU 750 PARIS","2475E3685675T","C","C",1900,79.5,6752.8,1407.3,1018.2,26
2024,36.319,1.453,2.631,"46 RUE RAMUS 750 PARIS","2475E0557807D","C","C",1989,54,5673,1192.6,740.9,25
2024,106.811,4.644,2.631,"19 AVENUE RAPP 750 PARIS","2475E3297829P","E","D",1915,408,111188.5,20287.3,10791,16
2024,78.86,1.066,2.631,"91 RUE RAYMOND LOSSERAND 750 PARIS","2475E0330036S","D","C",1900,10.2,2571,405.8,397,78
2024,62.675,1.791,2.631,"104 RUE REGNAULT 750 PARIS","2475E1991029B","E","E",1952,77,21501.8,4718.1,1783.9,24
2024,106.895,5.939,2.631,"3 RUE RIBLETTE 750 PARIS","2475E3418721H","C","A",1850,48,3114.1,216.9,748.1,18
2024,105.075,1.459,2.631,"68 BOULEVARD RICHARD LENOIR 750 PARIS","2475E3657257T","C","C",1978,33,4246.2,857,525,75
2024,91.638,2.477,2.631,"138 BOULEVARD RICHARD LENOIR 750 PARIS","2475E2842694K","E","B",1945,34.4,4697.9,344,1049,12
2024,54.291,3.393,2.631,"120 BOULEVARD RICHARD LENOIR 750 PARIS","2475E4022412E","F","C",1945,40.3,7066.1,523.5,1512,18
2024,58.655,3.666,2.631,"50 RUE RICHER 750 PARIS","2475E0926363J","F","C",1945,12.7,3053.3,215.9,586,20
2024,50.591,1.946,2.631,"46 RUE RIQUET 750 PARIS","2475E4311715F","D","D",1948,64,13612.1,2245.7,1413.5,109
2024,50.382,3.876,2.631,"15 RUE ROBERT FLEURY 750 PARIS","2475E1787785Z","F","C",1945,73.4,12989.8,954.2,2138,40
2024,37.697,2.513,2.631,"10 RUE ROTTEMBOURG 750 PARIS","2475E2049655X","G","C",1945,26.4,7289.1,528,1241,14
2024,35.061,1.948,2.631,"7 PASSAGE SAINT ANGE 750 PARIS","2475E0620197T","D","D",1994,47,6862.4,1485.9,590.4,18
2024,25.465,2.315,2.631,"7 RUE SAINT BLAISE 750 PARIS","2475E1592306O","C","C",1981,47,4889.5,1054.8,604.7,282
2024,168.305,2.158,2.631,"53 RUE SAINT BLAISE 750 PARIS","2475E3262683V","F","C",1975,61,9523.1,701.9,2006.7,79
2024,62.077,4.138,2.631,"54 PLACE SAINT CHARLES 750 PARIS","2475E1183650A","C","C",2001,7165,584948.5,107475,76218,84
2024,52.426,2.184,2.631,"72 RUE SAINT CHARLES 750 PARIS","2475E2429126Y","F","E",1948,26.7,9432.6,1839.5,1037,22
2024,51.014,4.638,2.631,"33 RUE DU COMMERCE 750 PARIS","2475E2662530A","E","D",1890,67.7,16719.5,3351.8,1987,14
2024,60.571,1.143,2.631,"10 RUE DU DOBROPOL 750 PARIS","2475E3973966W","D","D",1930,53.2,10940.9,2439.1,1091,58
2024,52.342,1.342,2.631,"13 AVENUE DU DOCTEUR ARNOLD NETTER 750 PARIS","2475E2403977R","E","E",1998,44,10848.9,2372.5,1170,11
2024,195.282,5.918,2.631,"13 AVENUE DU DOCTEUR GLEY 750 PARIS","2475E1681404K","C","A",1990,35,2240.8,156.5,466.3,67
2024,94.476,2.699,2.631,"54 RUE DU FAUBOURG DU TEMPLE 750 PARIS","2475E1500221V","C","C",1945,32,3978.4,640.4,556,20
2024,19.93,0.996,2.631,"209 RUE DU FAUBOURG SAINT ANTOINE 750 PARIS","2475E1932338S","D","D",1900,33,6257.5,1386.6,443.6,20
2024,195.834,6.317,2.631,"81 RUE DU FAUBOURG SAINT DENIS 750 PARIS","2475E1681197L","D","A",1995,50.6,4205.1,303.1,760.2,12
2024,133.977,3.621,2.631,"129 RUE DU FAUBOURG SAINT MARTIN 750 PARIS","2475E0348563H","D","B",1945,22.6,2389.4,158.3,486,61
2024,592.43,1.949,2.631,"47 RUE DU JAVELOT 750 PARIS","2475E4151118K","D","C",1972,90,18243,2518.9,1885.5,306
2024,38.128,1.155,2.631,"10 RUE DU JOUR 750 PARIS","2475E0326565F","E","E",1948,10.8,3979.5,737.1,477,20
2024,66.825,1.965,2.631,"51 RUE DU MONT CENIS 750 PARIS","2475E3134961L","F","F",1900,33.3,12102.7,2667.2,1448,14
2024,55.557,1.089,2.631,"146 BOULEVARD DU MONTPARNASSE 750 PARIS","2475E2346887X","E","E",1936,84.6,22542.5,5053,1490,65
2024,68.767,0.839,2.631,"48 RUE DU MONTPARNASSE 750 PARIS","2475E2915154I","E","D",1973,24.2,6959.2,1254.1,734,127
2024,27.475,1.374,2.631,"4 RUE DU MOULIN VERT 750 PARIS","2475E0082187B","D","D",1933,56.7,12260.7,2698.4,899,21
2024,134.119,3.529,2.631,"21 RUE DU POTEAU 750 PARIS","2475E0118272Y","G","C",1945,40.4,8408.8,605.6,1417,42
2024,162.038,4.63,2.631,"55 RUE DU RANELAGH 750 PARIS","2475E1634491B","F","B",1963,86,13015,937.4,2157,60
2024,15.646,1.565,2.631,"43 RUE DU RANELAGH 750 PARIS","2475E0475982A","D","D",1975,50.3,7303.8,1846.9,1523,19
2024,36.432,1.041,2.631,"39 RUE DU RANELAGH 750 PARIS","2375E4527997S","E","E",1948,59.6,10498.2,3278.6,1020,87
2024,152.517,6.355,2.631,"48 RUE DU ROCHER 750 PARIS","2475E0057318O","C","A",2012,32.5,2307.9,130.1,474,15
2024,37.308,2.665,2.631,"2 SQUARE DU SANCERROIS 750 PARIS","2475E4535118Q","E","D",1933,53.1,12237.8,1889.1,1303.9,35
2024,16.774,0.987,2.631,"45 RUE DU SERGENT BAUCHAT 750 PARIS","2475E2029304E","C","C",2000,49.7,6662.1,1194.6,579.1,18
2024,114.117,1.077,2.631,"15 RUE DU SERGENT BAUCHAT 750 PARIS","2475E4181038E","D","D",1976,57.5,12308.2,2661.6,1351,127
2024,25.111,2.283,2.631,"2 RUE DU SOMMERARD 750 PARIS","2475E3659255P","D","D",1945,77.6,15446.3,3415.3,1740,14
2024,32.451,0.832,2.631,"9 RUE DU SQUARE CARPEAUX 750 PARIS","2475E2808553H","G","G",1930,35,16806.7,3759.9,1649,68
2024,41.339,3.445,2.631,"54 BOULEVARD DU TEMPLE 750 PARIS","2475E3286333L","F","F",1860,120.9,41165.5,8848.9,4306,15
2024,60.734,1.481,2.631,"12 RUE DU TERRAGE 750 PARIS","2475E2202758M","E","B",1945,53.3,6966.8,480.1,1189,48
2024,142.796,6.209,2.631,"17 RUE DU TEXEL 750 PARIS","2475E1655560K","D","B",1990,84,7564.5,556.6,1288.9,23
2024,31.759,0.722,2.631,"95 RUE DUHESME 750 PARIS","2475E2268373D","E","E",1948,24.7,6176.8,1310.7,485,48
2024,40.25,2.875,2.631,"62 RUE DUHESME 750 PARIS","2475E3505997B","D","D",1945,64.9,13039.5,2790.7,1629,30
2024,103.514,1.522,2.631,"1 RUE DULAURE 750 PARIS","2475E3008985F","E","E",1930,42,9882.7,2201.8,1184.6,85
2024,18.574,0.743,2.631,"76 RUE DULONG 750 PARIS","2475E3796190I","E","E",NA,27.9,7876.7,1766.7,763.2,39
2024,17.395,0.669,2.631,"9 RUE DUPIN 750 PARIS","2475E3312440O","E","E",1945,12.9,4172.7,902.3,451,28
2024,111.098,1.029,2.631,"8 RUE DUPLEIX 750 PARIS","2475E3221399Z","D","D",1968,42.3,10154.4,1877.8,972,116
2024,140.938,1.27,2.631,"75 RUE DUTOT 750 PARIS","2475E2490758K","D","D",1961,63.4,13970.7,3110.2,1396,120
2024,126.565,6.328,2.631,"9 RUE EDGAR FAURE 750 PARIS","2475E2601868W","C","A",1994,69,4985.7,359,1107.8,79
2024,70.643,2.078,2.631,"17 RUE EMILE DURKHEIM 750 PARIS","2475E1658117T","C","C",1997,95.5,12442.9,2717.3,861.2,94
2024,268.229,1.458,2.631,"44 RUE EMILE LEPEU 750 PARIS","2475E2310227X","D","D",1948,48.4,10647,2273.4,806,186
2024,55.981,2.799,2.631,"133 AVENUE EMILE ZOLA 750 PARIS","2475E1378439X","C","C",1930,9.2,1827.3,250.6,343,33
2024,188.867,1.285,2.631,"11 RUE ERARD 750 PARIS","2475E2711623F","C","C",1962,48,5565.6,987.8,618,275
2024,96.401,4.191,2.631,"12 RUE ERNEST PSICHARI 750 PARIS","2475E0289574M","D","C",1930,93.4,15813.7,2610.8,1586,14
2024,69.557,2.898,2.631,"10 RUE EULER 750 PARIS","2475E1143111V","E","B",1950,20.1,2808.6,198.3,567,20
2024,55.683,1.856,2.631,"78 BOULEVARD EXELMANS 750 PARIS","2475E0436342K","F","F",1956,64.3,23820.2,5360.6,1538,68
2024,189.845,2.674,2.631,"41 BOULEVARD EXELMANS 750 PARIS","2475E0905621P","F","F",1926,55.6,19902.4,4167.9,1550,69
2024,55.297,1.202,2.631,"4 BOULEVARD EXELMANS 750 PARIS","2475E1325773H","E","E",1950,108,33560.8,7551,2180,40
2024,30.011,1.112,2.631,"12 RUE FEUTRIER 750 PARIS","2475E1638307V","C","C",1969,54.3,6490.3,1428.1,477,30
2024,46.098,1.707,2.631,"23 RUE FRIANT 750 PARIS","2475E1623617V","E","B",1973,48.2,5518.5,414.3,1002,45
2024,29.475,1.474,2.631,"2 RUE GAGER GABILLOT 750 PARIS","2475E3950162I","D","D",2003,50,8348.6,1819.4,900.9,20
2024,46.883,3.606,2.631,"4 PASSAGE GAMBETTA 750 PARIS","2475E1167805P","G","C",1945,19.9,5406.4,398,945,20
2024,46.147,2.307,2.631,"12 RUE GANDON 750 PARIS","2475E4017600C","E","E",NA,73,19619.5,4408.8,1873.9,107
2024,114.683,1.22,2.631,"16 BOULEVARD GARIBALDI 750 PARIS","2475E0638430A","C","C",1979,50,7917.1,1455.8,679,110
2024,93.168,3.727,2.631,"6 RUE GARREAU 750 PARIS","2475E4546735L","D","B",1979,54.5,4943.8,371.7,1094.8,13
2024,64.153,3.055,2.631,"17 RUE GAUTHEY 750 PARIS","2475E1525367Z","E","E",1890,41,10743.4,2134.5,1117.1,21
2024,27.339,2.485,2.631,"3 RUE GAVARNI 750 PARIS","2475E3313023Z","F","C",1945,38.6,6407.8,463.7,1384,13
2024,70.662,1.767,2.631,"17 RUE GEORGE BERNARD SHAW 750 PARIS","2475E0210483N","D","D",1994,108,15964.4,3465,1113.7,82
2024,102.427,4.097,2.631,"5 RUE GEORGES CITERNE 750 PARIS","2475E3799972U","D","B",1945,53.6,5209.4,375,1147,27
2024,324.976,1.24,2.631,"15 RUE GEORGES PITARD 750 PARIS","2475E2539096O","C","C",1970,67.6,7942.9,1396.2,912,226
2024,23.292,0.97,2.631,"46 RUE GODEFROY CAVAIGNAC 750 PARIS","2475E1774735B","E","E",1968,16,5478.1,1213.1,390,24
2024,91.83,3.532,2.631,"11 RUE GOSSEC 750 PARIS","2475E2536951B","E","B",1945,35.6,5109.5,355.9,1127,30
2024,38.114,3.465,2.631,"5 RUE GREFFULHE 750 PARIS","2475E3352960A","E","E",1860,75.8,16504.4,5261.8,2512,12
2024,168.196,0.995,2.631,"6 RUE GUILLAUME BERTRAND 750 PARIS","2475E0254211J","D","D",1970,25.8,5274.9,1160.7,378,112
2024,78.248,2.524,2.631,"78 RUE HAXO 750 PARIS","2475E2723567P","D","D",1935,45,7684.7,1453.5,1053,38
2024,366.408,3.028,2.631,"64 RUE HAXO 750 PARIS","2475E2415054S","D","D",1963,69,13757.6,2873.5,1570.4,71
2024,17.659,1.261,2.631,"29 RUE HAXO 750 PARIS","2475E2350055T","D","D",1970,64.1,13879.3,3099.5,944,14
2024,111.677,1.667,2.631,"103 RUE HAXO 750 PARIS","2475E0023938S","C","C",1973,66,10452.5,1875.3,898.9,69
2024,32.006,1.334,2.631,"20 RUE HELENE JAKUBOWICZ 750 PARIS","2475E3095600O","D","D",1925,46,9125.4,1978.9,1191.7,61
2024,198.337,7.083,2.631,"18 RUE HENRI CHEVREAU 750 PARIS","2475E2826953Z","C","A",1990,54,3865.8,275.6,890.5,20
2024,120.654,1.676,2.631,"3 VILLA HORTENSE DURY VASSELON 750 PARIS","2475E0787481T","E","D",1935,43,10389.6,2088.1,930,72
2024,34.771,2.484,2.631,"9 RUE HOUDART 750 PARIS","2475E3589796C","C","C",1998,82,7189.8,1466.5,1118.8,14
2024,46.522,1.938,2.631,"3 AVENUE INGRES 750 PARIS","2375E4553720B","G","G",1945,106.6,103613.5,32987.8,9732.1,30
2024,76.769,1.872,2.631,"7 RUE JACQUES MAWAS 750 PARIS","2475E0380850C","E","E",1930,29,8704.1,1938.9,596,44
2024,34.404,1.496,2.631,"17 RUE JANSSEN 750 PARIS","2475E3565738U","E","E",1970,67,16768,3672.3,1774,31
2024,33.011,3.001,2.631,"22 RUE JEAN GIRAUDOUX 750 PARIS","2475E1623882A","G","C",1945,16.5,5512.8,413.3,961,22
2024,47.247,1.181,2.631,"22 RUE JEAN GOUJON 750 PARIS","2475E1924193L","D","D",1970,46.2,11109.2,2054.1,933,45
2024,103.822,2.806,2.631,"22 RUE JEAN NICOT 750 PARIS","2475E1434082A","D","D",1949,35.4,7790.5,1717.8,566,30
2024,66.923,4.462,2.631,"101 RUE JEAN PIERRE TIMBAUD 750 PARIS","2475E2060825N","D","D",1982,70.3,12454.1,2386.9,1184.8,15
2024,42.021,1.236,2.631,"100 RUE JEAN PIERRE TIMBAUD 750 PARIS","2475E1171621J","D","D",1908,42,8729.1,1926.6,866.4,21
2024,78.464,4.13,2.631,"71 RUE JEANNE D ARC 750 PARIS","2475E0508620I","F","D",1962,61,17488.2,3016.7,1665.5,60
2024,24.637,1.449,2.631,"18 RUE JORGE SEMPRUN 750 PARIS","2475E0827997B","C","C",2013,69.5,5299.2,949.1,466.7,65
2024,170.433,3.873,2.631,"4 RUE JOSEPH GRANIER 750 PARIS","2475E3225191V","D","C",1930,78.7,14851.3,2269,1740,16
2024,69.37,1.196,2.631,"88 BOULEVARD JOURDAN 750 PARIS","2475E4312956Y","E","D",1964,38.5,10040.1,1690.9,959,93
2024,111.827,1.434,2.631,"6 BOULEVARD JOURDAN 750 PARIS","2475E2041831Z","F","F",1972,33.7,12434.3,2739.9,884,220
2024,116.287,1.762,2.631,"10 BOULEVARD JOURDAN 750 PARIS","2475E4136455L","E","E",1972,73.1,20009.3,4367,2121,220
2024,70.662,3.212,2.631,"20 RUE KELLER 750 PARIS","2475E3656566E","G","C",1930,30,6218.7,465.3,1345.7,23
2024,355.488,1.594,2.631,"22 BOULEVARD KELLERMANN 750 PARIS","2475E4156157F","D","D",1972,45.3,9848.3,1635.8,996,229
2024,123.012,1.23,2.631,"10 RUE CLAUDE DECAEN 750 PARIS","2475E4364295N","D","D",1924,55,12346,2687.6,1532.1,147
2024,303.434,3.793,2.631,"30 RUE CLAUDE LORRAIN 750 PARIS","2475E0896592I","E","B",1967,70,9389.5,710.5,1576,153
2024,27.216,1.134,2.631,"12 RUE CLAUDE LORRAIN 750 PARIS","2475E4016359J","D","D",1934,19.2,4140.4,907.2,439,23
2024,38.6,1.755,2.631,"34 AVENUE CLAUDE VELLEFAUX 750 PARIS","2475E2020565B","C","C",1973,45,4963.8,1047.4,639.6,61
2024,42.859,1.648,2.631,"14 RUE CLOVIS HUGUES 750 PARIS","2475E3769335L","E","D",1920,23,5010.2,876.5,787,28
2024,50.221,1.025,2.631,"5 RUE COGNACQ JAY 750 PARIS","2475E0106444A","E","D",1930,62.4,16098.9,2992.2,1327,50
2024,21.512,1.434,2.631,"55 RUE COMPANS 750 PARIS","2475E2398227N","C","C",1939,45.1,5568.6,1180.9,807.9,15
2024,24.975,1.314,2.631,"2 VILLA COMPOINT 750 PARIS","2475E3571740Q","D","D",1960,57.5,10731.5,2387.7,1085,22
2024,201.22,2.795,2.631,"40 RUE CONDORCET 750 PARIS","2475E4081966S","E","D",1949,125.7,30151.9,6117.5,3407,118
2024,17.551,1.17,2.631,"18 RUE CORIOLIS 750 PARIS","2475E1848737H","D","B",1975,79.6,8417.9,606.7,1418.5,15
2024,90.152,3.005,2.631,"50 RUE CORTAMBERT 750 PARIS","2475E3809224Q","E","E",1927,232.7,59269.4,13332,5713,16
2024,36.954,2.174,2.631,"5 IMPASSE CROZATIER 750 PARIS","2375E4538908J","F","C",1945,25.9,5466.9,595.2,903,19
2024,140.778,4.399,2.631,"31 RUE CURIAL 750 PARIS","2475E2022343L","C","C",1986,96,8553.7,1088.8,1189.7,32
2024,182.961,1.634,2.631,"13 VILLA CURIAL 750 PARIS","2475E0240477D","E","E",1975,69.6,16588,3689.3,1102,60
2024,107.081,1.912,2.631,"7 RUE CURNONSKY 750 PARIS","2475E4338885F","D","D",NA,77,15696.3,3418.8,1664.5,221
2024,174.466,3.355,2.631,"3 SQUARE D AMIENS 750 PARIS","2475E3215350I","D","D",1954,66,13263.1,2679.3,1554.5,124
2024,70.039,2.06,2.631,"12 RUE D AMSTERDAM 750 PARIS","2475E3668548A","F","E",1942,31.7,10069.5,1986.9,1276,40
2024,111.989,0.842,2.631,"20 RUE D ARCUEIL 750 PARIS","2475E2279874M","C","C",1970,33.8,2608.9,540.3,235,180
2024,99.869,0.97,2.631,"90 RUE D ASSAS 750 PARIS","2475E4554289Z","E","E",1968,32.8,9288.1,2069.2,925,106
2024,90.582,2.013,2.631,"11 RUE D ODESSA 750 PARIS","2475E0757181J","F","F",1930,50.2,13646.9,3902.7,1495,54
2024,32.523,3.252,2.631,"9 RUE D ORSEL 750 PARIS","2475E1795481Z","G","C",1945,28,5565.7,417.4,969.8,10
2024,37.82,2.225,2.631,"66 RUE DAGUERRE 750 PARIS","2475E1316244U","G","C",1945,22.7,6668.4,498.3,1143,20
2024,97.982,2.722,2.631,"11 RUE DAGUERRE 750 PARIS","2475E0593870E","E","B",1945,52.9,5787.1,423.2,1005,33
2024,36.794,2.044,2.631,"10 AVENUE DANIEL LESUEUR 750 PARIS","2475E1305160M","E","E",1924,117.2,32489,7287.5,2156,13
2024,39.045,2.055,2.631,"27 RUE DAREAU 750 PARIS","2475E1078597N","E","D",1900,42.1,9370.2,1542.8,996,19
2024,58.138,2.643,2.631,"8 BOULEVARD DAVOUT 750 PARIS","2475E4087433Z","E","E",1933,49.8,11354.1,2539.8,1139.9,118
2024,34.38,2.292,2.631,"181 BOULEVARD DAVOUT 750 PARIS","2475E3155330W","E","E",1985,70,18990.6,4156.9,2223.2,15
2024,214.839,1.242,2.631,"25 BOULEVARD DE BELLEVILLE 750 PARIS","2475E3101398O","E","E",1971,28.4,8490,1853.3,875,211
2024,66.873,3.04,2.631,"18 RUE DE BELLEVILLE 750 PARIS","2475E2939737V","E","E",1850,111,32747.1,7203.7,3581.2,14
2024,31.927,2.661,2.631,"11 RUE DE CADIX 750 PARIS","2475E4482677R","F","E",1912,54.9,16154.9,3259.4,2123.7,19
2024,38.825,2.773,2.631,"11 RUE DE CADIX 750 PARIS","2475E4482677R","F","E",1912,54.9,16154.9,3259.4,2123.7,19
2024,30.707,2.193,2.631,"9 RUE DE CALAIS 750 PARIS","2475E4280744A","G","C",1945,27.6,7380,552,1575,14
2024,50.553,3.37,2.631,"60 RUE DE CAUMARTIN 750 PARIS","2475E2600526G","E","E",1900,78.7,20448.3,4465.7,2169,34
2024,92.863,3.317,2.631,"69 RUE DE CHABROL 750 PARIS","2475E3694707D","D","D",1945,66.2,14234.4,3111.9,1713,30
2024,55.034,4.233,2.631,"6 RUE DE CHAILLOT 750 PARIS","2475E1354178U","F","F",1945,90.6,24950.2,7793.3,2485,25
